id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400278035,Dallas Mavericks,Jae Crowder,,,,,,,,,,,,,,
400278035,Dallas Mavericks,Bernard James,,,,,,,,,,,,,,
400278052,Boston Celtics,Kevin Garnett,27,6-12,0-0,2-2,1,4,5,2,1,1,1,3,-9,14
400278052,Boston Celtics,Brandon Bass,23,1-3,0-0,0-0,0,4,4,1,0,1,0,1,-23,2
400278052,Boston Celtics,Paul Pierce,41,5-18,2-6,6-8,0,7,7,3,3,0,1,2,-16,18
400278052,Boston Celtics,Rajon Rondo,36,6-13,0-2,3-3,1,3,4,13,4,1,7,1,-12,15
400278052,Boston Celtics,Courtney Lee,27,3-7,1-2,1-2,0,3,3,0,2,1,0,2,-19,8
400278052,Boston Celtics,Jared Sullinger,14,3-7,0-0,1-2,4,2,6,1,0,1,0,1,+4,7
400278052,Boston Celtics,Chris Wilcox,15,2-3,0-0,0-0,0,2,2,0,0,0,0,2,+6,4
400278052,Boston Celtics,Jeff Green,25,4-11,1-2,0-0,3,4,7,0,2,0,1,1,+2,9
400278052,Boston Celtics,Jason Terry,26,4-10,4-8,0-0,0,1,1,0,3,0,2,3,+4,12
400278052,Boston Celtics,Leandro Barbosa,6,0-1,0-0,0-0,0,2,2,2,0,0,0,0,+3,0
400278052,Boston Celtics,Jason Collins,,,,,,,,,,,,,,
400278052,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278064,Boston Celtics,Kevin Garnett,30,6-13,0-0,1-2,1,5,6,3,2,1,0,2,0,13
400278064,Boston Celtics,Brandon Bass,18,1-5,0-0,0-0,1,2,3,0,0,0,1,3,-21,2
400278064,Boston Celtics,Paul Pierce,30,7-13,2-5,2-2,0,5,5,4,3,1,4,1,-12,18
400278064,Boston Celtics,Rajon Rondo,34,3-7,0-1,0-0,1,4,5,9,0,0,7,4,-17,6
400278064,Boston Celtics,Courtney Lee,30,5-10,0-1,1-1,1,4,5,1,0,0,0,1,-12,11
400278064,Boston Celtics,Jared Sullinger,11,1-2,0-0,0-0,4,3,7,0,1,0,0,1,+1,2
400278064,Boston Celtics,Chris Wilcox,13,3-4,0-0,0-0,1,0,1,0,0,0,2,3,-9,6
400278064,Boston Celtics,Jeff Green,32,5-10,0-0,0-0,1,2,3,1,0,1,1,4,-1,10
400278064,Boston Celtics,Jason Terry,31,6-13,4-9,2-3,0,2,2,4,0,0,2,0,+1,18
400278064,Boston Celtics,Leandro Barbosa,9,1-4,0-0,0-0,1,0,1,0,0,0,0,1,-5,2
400278064,Boston Celtics,Jason Collins,,,,,,,,,,,,,,
400278064,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278080,Boston Celtics,Kevin Garnett,25,5-10,0-0,0-0,1,7,8,0,0,0,1,1,-13,10
400278080,Boston Celtics,Brandon Bass,27,3-9,0-0,1-1,2,6,8,0,0,0,1,0,-1,7
400278080,Boston Celtics,Paul Pierce,31,6-10,2-3,2-4,0,3,3,4,0,0,0,2,-13,16
400278080,Boston Celtics,Rajon Rondo,34,9-18,2-3,6-8,2,0,2,8,0,0,3,2,-9,26
400278080,Boston Celtics,Courtney Lee,23,7-11,0-1,0-0,1,0,1,0,1,0,0,1,+3,14
400278080,Boston Celtics,Jared Sullinger,16,0-6,0-0,1-2,1,2,3,1,0,1,1,4,-3,1
400278080,Boston Celtics,Chris Wilcox,13,2-3,0-0,0-0,1,0,1,0,1,0,0,3,-2,4
400278080,Boston Celtics,Jeff Green,20,1-6,1-2,0-0,0,1,1,0,2,0,0,1,-3,3
400278080,Boston Celtics,Jason Collins,12,0-0,0-0,0-0,3,2,5,0,1,0,0,2,+1,0
400278080,Boston Celtics,Jason Terry,26,1-2,0-0,0-0,0,2,2,2,1,1,2,1,-18,2
400278080,Boston Celtics,Leandro Barbosa,12,1-6,0-1,4-4,0,1,1,3,1,0,1,1,+3,6
400278080,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278090,Cleveland Cavaliers,Tristan Thompson,38,2-10,0-0,7-9,6,6,12,2,2,2,1,2,-16,11
400278090,Cleveland Cavaliers,Alonzo Gee,34,5-12,1-3,0-0,0,3,3,2,1,0,2,2,-21,11
400278090,Cleveland Cavaliers,Tyler Zeller,36,9-15,0-0,2-3,2,1,3,2,1,0,0,3,-17,20
400278090,Cleveland Cavaliers,Kyrie Irving,37,9-17,2-5,2-4,1,3,4,2,2,0,3,4,-12,22
400278090,Cleveland Cavaliers,Dion Waiters,35,6-15,0-4,1-2,2,2,4,4,1,0,3,2,-15,13
400278090,Cleveland Cavaliers,Kevin Jones,11,1-5,0-0,0-0,1,0,1,0,0,0,0,1,0,2
400278090,Cleveland Cavaliers,Samardo Samuels,10,1-5,0-0,1-2,0,0,0,1,0,0,0,3,+9,3
400278090,Cleveland Cavaliers,Luke Walton,14,1-2,1-2,0-0,0,3,3,0,0,0,0,1,+9,3
400278090,Cleveland Cavaliers,Donald Sloan,6,1-2,0-0,1-1,0,1,1,1,0,0,0,1,-4,3
400278090,Cleveland Cavaliers,C.J. Miles,17,1-5,1-4,0-0,1,3,4,2,0,0,0,3,+7,3
400278090,Cleveland Cavaliers,Omri Casspi,,,,,,,,,,,,,,
400278090,Cleveland Cavaliers,Jeremy Pargo,,,,,,,,,,,,,,
400278090,Cleveland Cavaliers,Daniel Gibson,,,,,,,,,,,,,,
400278102,Milwaukee Bucks,Luc Richard Mbah a Moute,40,8-15,0-0,4-10,5,1,6,2,0,0,5,2,+9,20
400278102,Milwaukee Bucks,Larry Sanders,39,8-10,0-0,1-3,2,18,20,3,2,2,1,4,+11,17
400278102,Milwaukee Bucks,Brandon Jennings,48,4-11,2-5,2-4,4,7,11,8,2,0,7,1,+7,12
400278102,Milwaukee Bucks,Marquis Daniels,19,0-5,0-1,0-0,0,2,2,1,1,0,1,0,-8,0
400278102,Milwaukee Bucks,Monta Ellis,41,9-21,0-1,9-11,1,6,7,5,0,0,4,1,-8,27
400278102,Milwaukee Bucks,Ekpe Udoh,26,1-3,0-1,1-2,0,3,3,1,2,0,0,0,+2,3
400278102,Milwaukee Bucks,Ersan Ilyasova,26,3-7,1-3,1-2,2,3,5,2,1,0,1,4,+2,8
400278102,Milwaukee Bucks,Mike Dunleavy,18,2-7,1-4,4-4,1,2,3,0,0,1,0,2,+10,9
400278102,Milwaukee Bucks,Doron Lamb,6,1-4,1-1,0-0,0,0,0,0,0,0,2,1,0,3
400278102,Milwaukee Bucks,Drew Gooden,,,,,,,,,,,,,,
400278102,Milwaukee Bucks,John Henson,,,,,,,,,,,,,,
400278102,Milwaukee Bucks,Joel Przybilla,,,,,,,,,,,,,,
400278102,Milwaukee Bucks,Samuel Dalembert,,,,,,,,,,,,,,
400278125,Boston Celtics,Kevin Garnett,29,4-8,0-0,0-0,1,9,10,1,2,2,2,3,+15,8
400278125,Boston Celtics,Paul Pierce,31,3-10,0-1,2-2,0,5,5,10,1,0,2,2,+6,8
400278125,Boston Celtics,Jason Collins,13,2-5,0-0,0-0,2,2,4,0,0,0,2,5,-6,4
400278125,Boston Celtics,Rajon Rondo,36,8-16,2-2,1-1,4,2,6,5,3,0,1,2,+9,19
400278125,Boston Celtics,Jason Terry,30,4-7,3-4,0-0,1,1,2,4,1,0,1,2,+10,11
400278125,Boston Celtics,Jarvis Varnado,1,0-0,0-0,0-0,0,0,0,0,1,0,0,0,+2,0
400278125,Boston Celtics,Jared Sullinger,33,6-7,0-0,4-6,0,7,7,2,1,1,1,5,+21,16
400278125,Boston Celtics,Brandon Bass,19,4-11,0-0,0-0,1,2,3,0,0,1,0,3,+2,8
400278125,Boston Celtics,Jeff Green,28,5-8,1-2,4-4,0,3,3,2,1,0,1,3,+13,15
400278125,Boston Celtics,Kris Joseph,1,1-2,0-0,0-0,0,0,0,0,0,0,0,0,+2,2
400278125,Boston Celtics,Courtney Lee,18,1-3,0-1,0-0,0,1,1,1,0,0,1,0,+11,2
400278125,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278125,Boston Celtics,Leandro Barbosa,,,,,,,,,,,,,,
400278144,Boston Celtics,Kevin Garnett,26,6-11,0-0,4-4,0,4,4,3,0,1,2,1,-13,16
400278144,Boston Celtics,Paul Pierce,27,5-13,0-2,2-2,0,2,2,3,1,0,3,3,-27,12
400278144,Boston Celtics,Jason Collins,17,0-0,0-0,0-0,0,1,1,0,0,0,1,3,-11,0
400278144,Boston Celtics,Rajon Rondo,34,4-12,2-2,0-0,1,4,5,6,0,1,4,3,-24,10
400278144,Boston Celtics,Jason Terry,31,4-10,2-4,0-0,1,4,5,2,0,0,1,1,-25,10
400278144,Boston Celtics,Jarvis Varnado,7,0-1,0-0,1-2,0,1,1,0,0,0,1,1,-4,1
400278144,Boston Celtics,Jared Sullinger,18,1-2,0-0,2-2,2,3,5,2,1,0,1,6,-7,4
400278144,Boston Celtics,Brandon Bass,17,1-3,0-0,1-1,2,7,9,2,1,0,1,2,-8,3
400278144,Boston Celtics,Jeff Green,29,3-9,0-3,2-2,0,2,2,1,1,0,3,3,-13,8
400278144,Boston Celtics,Kris Joseph,8,0-2,0-1,1-2,1,2,3,0,0,0,1,0,-6,1
400278144,Boston Celtics,Courtney Lee,26,5-9,2-4,0-0,0,3,3,1,1,1,0,0,-7,12
400278144,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278144,Boston Celtics,Leandro Barbosa,,,,,,,,,,,,,,
400278167,Boston Celtics,Kevin Garnett,23,3-6,0-0,0-0,0,3,3,4,2,0,2,1,-25,6
400278167,Boston Celtics,Paul Pierce,33,4-20,2-9,3-3,1,3,4,3,1,0,2,4,-27,13
400278167,Boston Celtics,Jason Collins,9,0-0,0-0,2-2,0,1,1,1,0,0,1,1,-7,2
400278167,Boston Celtics,Jason Terry,40,6-19,1-7,0-0,0,2,2,3,2,0,3,2,-18,13
400278167,Boston Celtics,Courtney Lee,40,6-13,2-3,4-4,0,5,5,0,1,0,0,2,-11,18
400278167,Boston Celtics,Jarvis Varnado,5,0-0,0-0,1-2,0,0,0,0,0,0,0,0,-2,1
400278167,Boston Celtics,Jared Sullinger,25,6-8,0-0,0-1,5,3,8,1,1,0,1,2,0,12
400278167,Boston Celtics,Brandon Bass,26,3-6,0-0,4-5,3,2,5,3,1,1,2,2,-5,10
400278167,Boston Celtics,Kris Joseph,5,1-3,0-1,0-0,0,1,1,0,0,0,0,0,0,2
400278167,Boston Celtics,Jeff Green,34,2-11,0-2,2-4,4,5,9,3,2,2,2,1,+5,6
400278167,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278167,Boston Celtics,Rajon Rondo,,,,,,,,,,,,,,
400278167,Boston Celtics,Leandro Barbosa,,,,,,,,,,,,,,
400278170,Boston Celtics,Kevin Garnett,28,7-13,0-0,2-2,1,11,12,6,0,0,1,2,0,16
400278170,Boston Celtics,Paul Pierce,25,8-15,4-8,0-0,0,1,1,3,0,0,3,4,-23,20
400278170,Boston Celtics,Jason Collins,18,0-2,0-0,0-0,0,1,1,0,1,1,0,5,-16,0
400278170,Boston Celtics,Rajon Rondo,36,1-6,0-3,0-0,0,5,5,10,1,0,3,1,-25,2
400278170,Boston Celtics,Jason Terry,33,7-12,2-4,4-4,1,2,3,0,1,0,1,1,-16,20
400278170,Boston Celtics,Jarvis Varnado,1,2-2,0-0,0-0,1,0,1,0,0,0,0,0,+4,4
400278170,Boston Celtics,Jared Sullinger,23,2-5,0-0,6-6,2,4,6,1,1,0,0,3,-2,10
400278170,Boston Celtics,Brandon Bass,20,3-5,0-0,0-0,3,0,3,0,0,0,1,5,-22,6
400278170,Boston Celtics,Jeff Green,31,5-17,1-4,5-7,2,1,3,1,0,1,2,1,-16,16
400278170,Boston Celtics,Courtney Lee,21,0-6,0-2,0-0,0,0,0,3,3,1,1,1,+7,0
400278170,Boston Celtics,Leandro Barbosa,4,1-3,0-1,0-0,0,0,0,1,0,0,0,0,-1,2
400278170,Boston Celtics,Kris Joseph,,,,,,,,,,,,,,
400278170,Boston Celtics,Avery Bradley,,,,,,,,,,,,,,
400278188,Memphis Grizzlies,Zach Randolph,30,3-8,0-0,0-2,2,6,8,2,0,1,1,1,+2,6
400278188,Memphis Grizzlies,Rudy Gay,36,6-15,2-6,5-6,0,6,6,5,1,1,2,4,+2,19
400278188,Memphis Grizzlies,Marc Gasol,40,1-7,0-0,3-4,1,6,7,4,4,0,3,3,+16,5
400278188,Memphis Grizzlies,Mike Conley,44,8-15,3-6,4-4,0,3,3,9,1,0,1,3,+15,23
400278188,Memphis Grizzlies,Tony Allen,30,6-8,0-1,3-4,2,3,5,2,1,0,0,3,+2,15
400278188,Memphis Grizzlies,Darrell Arthur,23,4-7,2-3,0-0,1,2,3,0,0,1,0,1,+6,10
400278188,Memphis Grizzlies,Marreese Speights,14,4-6,0-0,2-2,2,4,6,0,0,0,1,0,+5,10
400278188,Memphis Grizzlies,Hamed Haddadi,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
400278188,Memphis Grizzlies,Jerryd Bayless,2,0-0,0-0,0-0,0,0,0,0,0,0,2,0,-2,0
400278188,Memphis Grizzlies,Wayne Ellington,19,2-5,1-2,0-0,0,1,1,0,1,0,2,1,+7,5
400278188,Memphis Grizzlies,Tony Wroten,2,0-0,0-0,0-0,0,0,0,1,0,0,1,0,-3,0
400278188,Memphis Grizzlies,Josh Selby,,,,,,,,,,,,,,
400278203,Indiana Pacers,David West,29,4-18,0-1,2-2,3,7,10,1,2,1,3,0,-17,10
400278203,Indiana Pacers,Paul George,32,4-18,0-5,1-3,2,5,7,4,3,0,3,2,-12,9
400278203,Indiana Pacers,Roy Hibbert,24,3-6,0-0,1-2,2,8,10,0,0,1,3,2,-17,7
400278203,Indiana Pacers,D.J. Augustin,30,2-4,1-1,1-1,0,1,1,4,0,0,2,2,-9,6
400278203,Indiana Pacers,Lance Stephenson,30,1-6,1-3,2-4,2,1,3,3,2,1,1,0,-15,5
400278203,Indiana Pacers,Tyler Hansbrough,23,7-11,0-0,5-8,2,2,4,0,1,0,2,2,-2,19
400278203,Indiana Pacers,Jeff Ayres,2,0-2,0-0,0-0,1,0,1,0,0,0,0,1,0,0
400278203,Indiana Pacers,Ian Mahinmi,18,2-5,0-0,0-2,3,1,4,0,0,2,2,3,-2,4
400278203,Indiana Pacers,Ben Hansbrough,18,1-4,1-2,2-2,0,3,3,0,0,0,2,0,-10,5
400278203,Indiana Pacers,Gerald Green,22,1-8,0-4,1-2,0,2,2,2,0,1,0,2,-10,3
400278203,Indiana Pacers,Orlando Johnson,12,2-3,1-1,2-2,1,1,2,0,0,1,0,1,-1,7
400278203,Indiana Pacers,Sam Young,,,,,,,,,,,,,,
400278203,Indiana Pacers,George Hill,,,,,,,,,,,,,,
400278209,Boston Celtics,Kevin Garnett,33,7-12,0-0,0-0,0,5,5,3,3,1,3,2,-2,14
400278209,Boston Celtics,Brandon Bass,36,5-6,0-0,0-0,3,1,4,2,3,1,1,1,+14,10
400278209,Boston Celtics,Paul Pierce,36,8-20,3-8,7-9,4,5,9,5,1,0,1,4,+11,26
400278209,Boston Celtics,Rajon Rondo,39,7-16,0-2,0-0,3,8,11,10,3,0,5,3,+2,14
400278209,Boston Celtics,Avery Bradley,20,3-9,0-2,0-0,2,2,4,1,1,1,1,0,+8,6
400278209,Boston Celtics,Jared Sullinger,24,4-8,0-0,0-1,4,5,9,2,0,1,0,3,+7,8
400278209,Boston Celtics,Jeff Green,15,1-4,0-0,1-2,0,1,1,0,0,0,1,0,-1,3
400278209,Boston Celtics,Jason Collins,4,1-1,0-0,0-0,0,0,0,0,0,0,0,1,-3,2
400278209,Boston Celtics,Courtney Lee,9,1-1,0-0,0-0,0,1,1,1,0,0,0,0,+4,2
400278209,Boston Celtics,Jason Terry,26,2-8,0-4,0-0,0,0,0,3,0,0,0,1,0,4
400278209,Boston Celtics,Jarvis Varnado,,,,,,,,,,,,,,
400278209,Boston Celtics,Leandro Barbosa,,,,,,,,,,,,,,
400278225,Boston Celtics,Kevin Garnett,38,6-11,0-0,7-7,2,8,10,2,3,0,1,2,+1,19
400278225,Boston Celtics,Brandon Bass,32,3-3,0-0,0-0,1,2,3,0,0,0,1,1,+2,6
400278225,Boston Celtics,Paul Pierce,28,10-18,3-9,0-0,0,3,3,6,1,0,1,5,+1,23
400278225,Boston Celtics,Avery Bradley,33,6-11,1-3,0-0,1,2,3,5,1,0,1,5,+4,13
400278225,Boston Celtics,Jason Terry,31,1-7,0-3,0-0,2,2,4,5,0,0,2,3,-1,2
400278225,Boston Celtics,Jared Sullinger,19,3-5,0-0,4-4,2,3,5,0,0,1,1,2,+9,10
400278225,Boston Celtics,Jeff Green,27,5-10,1-1,5-6,1,5,6,3,0,0,1,2,+6,16
400278225,Boston Celtics,Courtney Lee,20,2-6,1-2,0-0,0,2,2,2,3,0,2,1,+3,5
400278225,Boston Celtics,Leandro Barbosa,13,3-3,0-0,2-3,0,0,0,3,0,0,0,0,+5,8
400278225,Boston Celtics,Jason Collins,,,,,,,,,,,,,,
400278225,Boston Celtics,Rajon Rondo,,,,,,,,,,,,,,
400278239,Phoenix Suns,Luis Scola,33,6-14,0-0,4-7,4,4,8,4,0,0,3,4,+16,16
400278239,Phoenix Suns,P.J. Tucker,40,4-12,1-3,0-0,3,1,4,2,1,0,0,3,+5,9
400278239,Phoenix Suns,Marcin Gortat,37,6-12,0-0,0-0,4,10,14,2,2,5,4,2,-4,12
400278239,Phoenix Suns,Goran Dragic,41,4-11,0-2,4-4,1,4,5,4,1,0,2,2,-1,12
400278239,Phoenix Suns,Jared Dudley,37,6-17,1-5,1-2,4,6,10,5,1,0,3,3,+4,14
400278239,Phoenix Suns,Markieff Morris,20,3-6,0-2,2-4,2,1,3,1,0,0,2,1,-21,8
400278239,Phoenix Suns,Michael Beasley,5,1-2,0-0,0-0,0,0,0,0,0,0,1,1,-10,2
400278239,Phoenix Suns,Jermaine O'Neal,7,1-4,0-0,0-0,1,1,2,2,0,0,0,1,-7,2
400278239,Phoenix Suns,Shannon Brown,13,2-6,0-0,0-1,0,1,1,1,0,0,0,0,-15,4
400278239,Phoenix Suns,Sebastian Telfair,7,0-0,0-0,0-0,0,0,0,0,0,0,1,1,-7,0
400278239,Phoenix Suns,Luke Zeller,,,,,,,,,,,,,,
400278239,Phoenix Suns,Wesley Johnson,,,,,,,,,,,,,,
400278239,Phoenix Suns,Kendall Marshall,,,,,,,,,,,,,,
400278251,Houston Rockets,Marcus Morris,18,2-6,1-3,0-0,2,2,4,1,1,0,1,2,-4,5
400278251,Houston Rockets,Chandler Parsons,32,7-12,2-4,2-2,1,1,2,2,0,0,1,4,-7,18
400278251,Houston Rockets,Omer Asik,28,3-5,0-0,1-8,4,7,11,2,0,0,2,3,-9,7
400278251,Houston Rockets,Jeremy Lin,36,4-9,1-3,3-5,1,4,5,6,3,0,0,3,-7,12
400278251,Houston Rockets,James Harden,40,9-19,2-8,4-7,0,1,1,5,2,1,6,1,-7,24
400278251,Houston Rockets,Greg Smith,20,3-4,0-0,0-4,3,5,8,0,1,0,1,2,-3,6
400278251,Houston Rockets,Donatas Motiejunas,1,1-1,0-0,0-1,0,0,0,0,0,0,0,0,+2,2
400278251,Houston Rockets,Patrick Patterson,20,2-8,1-5,0-0,1,3,4,1,1,0,0,2,-7,5
400278251,Houston Rockets,Toney Douglas,19,3-7,1-1,0-0,0,1,1,2,1,0,2,2,-12,7
400278251,Houston Rockets,Carlos Delfino,24,1-7,1-7,2-2,0,2,2,4,0,0,1,2,-8,5
400278251,Houston Rockets,James Anderson,1,0-2,0-2,0-0,0,0,0,0,0,0,0,0,+2,0
400278251,Houston Rockets,Cole Aldrich,,,,,,,,,,,,,,
400278277,Charlotte Bobcats,Hakim Warrick,34,6-11,0-0,4-6,2,2,4,3,2,0,0,1,-7,16
400278277,Charlotte Bobcats,Michael Kidd-Gilchrist,22,5-10,0-0,0-1,3,5,8,0,0,0,2,1,-6,10
400278277,Charlotte Bobcats,Bismack Biyombo,28,1-3,0-0,2-2,1,4,5,0,0,2,1,2,-11,4
400278277,Charlotte Bobcats,Kemba Walker,28,4-16,2-5,2-2,0,2,2,4,1,0,3,3,-14,12
400278277,Charlotte Bobcats,Gerald Henderson,27,4-8,0-0,2-2,1,1,2,2,2,0,1,4,-15,10
400278277,Charlotte Bobcats,Jeff Adrien,11,0-0,0-0,1-4,2,4,6,0,1,0,0,1,-1,1
400278277,Charlotte Bobcats,Jeff Taylor,15,3-4,2-2,0-0,0,0,0,1,2,0,1,3,+6,8
400278277,Charlotte Bobcats,Brendan Haywood,20,0-2,0-1,0-0,0,1,1,1,0,1,1,1,0,0
400278277,Charlotte Bobcats,Ramon Sessions,24,5-11,1-2,5-6,1,3,4,3,0,1,1,2,+7,16
400278277,Charlotte Bobcats,Ben Gordon,30,5-14,1-5,1-1,0,2,2,1,0,0,3,2,-14,12
400278277,Charlotte Bobcats,Tyrus Thomas,,,,,,,,,,,,,,
400278277,Charlotte Bobcats,DeSagana Diop,,,,,,,,,,,,,,
400278277,Charlotte Bobcats,Reggie Williams,,,,,,,,,,,,,,
400278293,New Orleans Hornets,Anthony Davis,27,4-5,0-0,2-2,2,8,10,1,1,2,1,0,-7,10
400278293,New Orleans Hornets,Al-Farouq Aminu,27,3-9,0-0,12-13,1,8,9,1,2,0,2,4,+18,18
400278293,New Orleans Hornets,Robin Lopez,26,7-11,0-0,3-4,4,2,6,0,0,0,2,3,+9,17
400278293,New Orleans Hornets,Greivis Vasquez,41,5-16,1-7,4-5,0,11,11,4,0,0,6,2,+10,15
400278293,New Orleans Hornets,Roger Mason Jr.,26,1-4,0-3,0-0,0,0,0,1,0,1,1,2,+11,2
400278293,New Orleans Hornets,Ryan Anderson,25,3-11,1-5,3-3,2,4,6,2,1,0,2,3,+8,10
400278293,New Orleans Hornets,Xavier Henry,18,0-2,0-1,0-0,0,3,3,0,0,0,0,1,0,0
400278293,New Orleans Hornets,Lance Thomas,3,0-0,0-0,0-0,0,0,0,0,0,0,1,1,-5,0
400278293,New Orleans Hornets,Jason Smith,17,4-4,0-0,0-0,2,1,3,2,1,0,2,3,+14,8
400278293,New Orleans Hornets,Brian Roberts,5,1-3,0-1,0-0,0,0,0,0,0,0,0,0,+4,2
400278293,New Orleans Hornets,Donald Sloan,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
400278293,New Orleans Hornets,Austin Rivers,23,3-6,0-0,2-4,0,0,0,1,0,0,0,2,+1,8
400278293,New Orleans Hornets,Eric Gordon,,,,,,,,,,,,,,
400278304,Chicago Bulls,Carlos Boozer,43,8-17,0-0,3-6,6,14,20,4,1,0,2,2,+9,19
400278304,Chicago Bulls,Luol Deng,27,1-6,1-3,0-0,0,1,1,4,1,0,3,1,+4,3
400278304,Chicago Bulls,Joakim Noah,45,6-11,0-0,2-4,1,12,13,4,2,1,2,3,-1,14
400278304,Chicago Bulls,Kirk Hinrich,32,3-4,1-2,1-2,0,0,0,5,0,0,3,6,+2,8
400278304,Chicago Bulls,Richard Hamilton,33,7-15,1-2,5-6,0,0,0,0,0,0,7,5,+9,20
400278304,Chicago Bulls,Taj Gibson,18,1-3,0-0,0-0,0,3,3,1,0,0,1,2,-6,2
400278304,Chicago Bulls,Marquis Teague,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-2,0
400278304,Chicago Bulls,Nate Robinson,21,3-7,1-4,4-6,0,2,2,2,0,0,0,1,+1,11
400278304,Chicago Bulls,Jimmy Butler,25,4-5,1-2,4-4,1,3,4,0,0,0,2,0,-10,13
400278304,Chicago Bulls,Marco Belinelli,21,3-7,0-2,4-4,0,0,0,1,0,0,1,1,-1,10
400278304,Chicago Bulls,Vladimir Radmanovic,,,,,,,,,,,,,,
400278304,Chicago Bulls,Nazr Mohammed,,,,,,,,,,,,,,
400278304,Chicago Bulls,Daequan Cook,,,,,,,,,,,,,,
400278323,Boston Celtics,Kevin Garnett,30,5-11,0-0,6-8,1,6,7,0,2,2,1,3,-7,16
400278323,Boston Celtics,Brandon Bass,10,0-3,0-0,0-0,1,1,2,0,0,0,1,2,-14,0
400278323,Boston Celtics,Paul Pierce,36,5-10,0-1,0-0,0,8,8,2,2,1,2,3,-13,10
400278323,Boston Celtics,Rajon Rondo,36,4-16,0-0,0-0,3,6,9,15,3,0,9,5,-3,8
400278323,Boston Celtics,Avery Bradley,19,3-8,0-2,0-0,0,0,0,0,1,0,0,3,-20,6
400278323,Boston Celtics,Jared Sullinger,22,3-7,0-0,1-2,4,3,7,0,0,0,0,5,-17,7
400278323,Boston Celtics,Jeff Green,30,4-9,1-4,6-9,1,1,2,2,1,1,1,1,+3,15
400278323,Boston Celtics,Jason Collins,8,0-1,0-0,2-2,0,1,1,0,1,0,1,2,0,2
400278323,Boston Celtics,Courtney Lee,27,6-12,2-5,2-2,1,2,3,2,3,0,1,3,+1,16
400278323,Boston Celtics,Jason Terry,14,1-3,1-3,1-2,0,1,1,1,0,0,1,4,-7,4
400278323,Boston Celtics,Leandro Barbosa,7,2-3,0-0,0-0,0,2,2,0,0,0,1,2,+2,4
400278323,Boston Celtics,Chris Wilcox,,,,,,,,,,,,,,
400278334,Boston Celtics,Kevin Garnett,31,5-13,0-0,6-6,0,5,5,3,1,5,2,3,-3,16
400278334,Boston Celtics,Brandon Bass,28,4-7,0-0,0-0,2,4,6,1,0,0,2,2,-7,8
400278334,Boston Celtics,Paul Pierce,37,3-15,1-4,5-6,4,3,7,7,2,0,4,0,-8,12
400278334,Boston Celtics,Rajon Rondo,38,7-17,0-2,3-4,3,10,13,8,0,0,5,2,-10,17
400278334,Boston Celtics,Avery Bradley,26,2-4,2-2,1-2,1,0,1,1,0,1,1,3,-5,7
400278334,Boston Celtics,Jared Sullinger,26,5-11,0-0,2-2,5,5,10,0,0,1,0,6,-4,12
400278334,Boston Celtics,Jeff Green,21,1-3,1-2,2-2,0,3,3,1,0,1,1,0,+7,5
400278334,Boston Celtics,Courtney Lee,14,3-9,3-5,0-0,1,2,3,2,1,0,0,2,+1,9
400278334,Boston Celtics,Jason Terry,20,2-5,0-2,0-0,0,0,0,1,1,0,1,0,+4,4
400278334,Boston Celtics,Chris Wilcox,,,,,,,,,,,,,,
400278334,Boston Celtics,Jason Collins,,,,,,,,,,,,,,
400278334,Boston Celtics,Leandro Barbosa,,,,,,,,,,,,,,
400278350,New York Knicks,Carmelo Anthony,41,11-28,1-6,5-6,2,7,9,3,2,0,2,4,+3,28
400278350,New York Knicks,Tyson Chandler,40,1-2,0-0,3-3,2,6,8,0,1,2,2,5,0,5
400278350,New York Knicks,Jason Kidd,32,5-10,2-7,0-0,1,2,3,2,3,0,1,1,-5,12
400278350,New York Knicks,James White,13,2-4,0-1,0-0,0,3,3,2,0,0,1,0,-7,4
400278350,New York Knicks,Iman Shumpert,27,4-10,2-4,0-0,1,4,5,1,0,0,0,4,-6,10
400278350,New York Knicks,Amar'e Stoudemire,20,4-7,0-0,7-8,4,5,9,0,0,2,1,5,+11,15
400278350,New York Knicks,Kurt Thomas,2,0-2,0-0,0-0,0,0,0,0,0,0,0,1,-8,0
400278350,New York Knicks,Ronnie Brewer,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,0
400278350,New York Knicks,Steve Novak,14,0-1,0-1,0-0,0,3,3,0,0,0,0,1,+10,0
400278350,New York Knicks,Pablo Prigioni,16,2-3,2-3,0-0,1,1,2,4,0,0,1,0,+8,6
400278350,New York Knicks,J.R. Smith,35,3-16,1-6,2-3,0,6,6,0,1,1,2,2,+9,9
400278350,New York Knicks,Rasheed Wallace,,,,,,,,,,,,,,
400278350,New York Knicks,Chris Copeland,,,,,,,,,,,,,,
